"","OTU","baseMean","effect","Phylum","Class","Order","Family","Genus"
"Seq_654","Seq_654",0.0689256331235771,-0.903427595603798,"Actinobacteria","Thermoleophilia","Solirubrobacterales","Solirubrobacteraceae","Conexibacter"
"Seq_1387","Seq_1387",0.00845149702222221,-0.90184214663944,"Actinobacteria","Actinobacteria","Propionibacteriales","Nocardioidaceae","Aeromicrobium"
"Seq_643","Seq_643",0.0302798073161945,0.900614414763545,"Verrucomicrobia","Verrucomicrobiae","Verrucomicrobiales","Rubritaleaceae","Luteolibacter"
"Seq_779","Seq_779",0.0523598771655177,-0.899066568656303,"Proteobacteria","Deltaproteobacteria","Myxococcales","Sandaracinaceae","Unclassified"
"Seq_181","Seq_181",0.0161899993821099,-0.898757120525782,"Proteobacteria","Gammaproteobacteria","Betaproteobacteriales","Burkholderiaceae","Massilia"
"Seq_2041","Seq_2041",0.00881784947431523,0.898193017830663,"Bacteroidetes","Bacteroidia","Chitinophagales","Chitinophagaceae","Unclassified"
"Seq_556","Seq_556",0.0764953029256997,-0.898015087257247,"Proteobacteria","Gammaproteobacteria","Oceanospirillales","SS1-B-06-26","Unclassified"
"Seq_1376","Seq_1376",0.0137142823839349,-0.894468119664165,"Bacteroidetes","Bacteroidia","Cytophagales","Microscillaceae","Ohtaekwangia"
"Seq_358","Seq_358",0.0283045502140402,-0.893892228230439,"Actinobacteria","Actinobacteria","Micromonosporales","Micromonosporaceae","Micromonospora"
"Seq_2170","Seq_2170",0.00761416139573133,0.893480622627535,"Proteobacteria","Gammaproteobacteria","Betaproteobacteriales","Burkholderiaceae","Mitsuaria"
"Seq_696","Seq_696",0.0341623594679285,-0.890967965642624,"Proteobacteria","Alphaproteobacteria","Sphingomonadales","Sphingomonadaceae","Sphingomonas"
"Seq_572","Seq_572",0.0646972906780156,-0.889407823403794,"Proteobacteria","Gammaproteobacteria","Betaproteobacteriales","Burkholderiaceae","Unclassified"
"Seq_1339","Seq_1339",0.0162199466072174,0.887224933278242,"Actinobacteria","Actinobacteria","Micrococcales","Sanguibacteraceae","Sanguibacter"
"Seq_153","Seq_153",0.188366158114581,0.884581291194978,"Bacteroidetes","Bacteroidia","Sphingobacteriales","Sphingobacteriaceae","Pedobacter"
"Seq_2377","Seq_2377",0.00671131281106747,0.884047176028148,"Verrucomicrobia","Verrucomicrobiae","Verrucomicrobiales","Verrucomicrobiaceae","Prosthecobacter"
"Seq_1970","Seq_1970",0.00969853997712734,0.883965596411512,"Bacteroidetes","Bacteroidia","Chitinophagales","37-13","Unclassified"
"Seq_2391","Seq_2391",0.00754979394666479,0.883942950558081,"Proteobacteria","Alphaproteobacteria","Rhodobacterales","Rhodobacteraceae","Pseudorhodobacter"
"Seq_1577","Seq_1577",0.0138304903390614,-0.880350393987244,"Proteobacteria","Alphaproteobacteria","Rhizobiales","Rhizobiales_Incertae_Sedis","Nordella"
"Seq_180","Seq_180",0.0853119232548413,-0.876639839663537,"Actinobacteria","Actinobacteria","Pseudonocardiales","Pseudonocardiaceae","Actinophytocola"
"Seq_1210","Seq_1210",0.0144513508391491,0.876179307839747,"Proteobacteria","Deltaproteobacteria","Bdellovibrionales","Bacteriovoracaceae","Peredibacter"
"Seq_1197","Seq_1197",0.0177392500553189,0.875773477996653,"Bacteroidetes","Bacteroidia","Chitinophagales","Chitinophagaceae","Unclassified"
"Seq_661","Seq_661",0.0398281572266257,0.875536983154885,"Bacteroidetes","Bacteroidia","Sphingobacteriales","env.OPS_17","Unclassified"
"Seq_1382","Seq_1382",0.0180665449540341,-0.871578028350413,"Proteobacteria","Alphaproteobacteria","Unclassified","Unclassified","Unclassified"
"Seq_1542","Seq_1542",0.0147940787103721,-0.871184571541843,"Verrucomicrobia","Verrucomicrobiae","Verrucomicrobiales","Verrucomicrobiaceae","Roseimicrobium"
"Seq_1809","Seq_1809",0.0163657020849438,-0.871058633634176,"Rare","Planctomycetacia","Gemmatales","Gemmataceae","Fimbriiglobus"
"Seq_2397","Seq_2397",0.0115403203360018,-0.869741109121397,"Proteobacteria","Alphaproteobacteria","Micavibrionales","Unclassified","Unclassified"
"Seq_1534","Seq_1534",0.00863501140859214,-0.868975864061346,"Proteobacteria","Deltaproteobacteria","Myxococcales","Polyangiaceae","Unclassified"
"Seq_862","Seq_862",0.035241548308327,-0.867622887820616,"Actinobacteria","Actinobacteria","Micrococcales","Microbacteriaceae","Agromyces"
"Seq_2234","Seq_2234",0.00779064548368019,-0.866937761048339,"Verrucomicrobia","Verrucomicrobiae","Opitutales","Opitutaceae","Opitutus"
"Seq_1209","Seq_1209",0.0167065654918984,0.863406744922399,"Proteobacteria","Alphaproteobacteria","Sphingomonadales","Sphingomonadaceae","Sphingomonas"
"Seq_2982","Seq_2982",0.00665984467399281,-0.863060176986023,"Proteobacteria","Alphaproteobacteria","Reyranellales","Reyranellaceae","Reyranella"
"Seq_2638","Seq_2638",0.00610902374449125,0.861888327162726,"Proteobacteria","Alphaproteobacteria","Rhizobiales","Rhizobiaceae","Unclassified"
"Seq_1602","Seq_1602",0.00833984217999882,-0.860235802176367,"Proteobacteria","Alphaproteobacteria","Reyranellales","Reyranellaceae","Reyranella"
"Seq_1053","Seq_1053",0.00893413905960882,0.860084107738957,"Proteobacteria","Gammaproteobacteria","Enterobacteriales","Enterobacteriaceae","Rosenbergiella"
"Seq_98","Seq_98",0.128499150130873,0.859866764085666,"Actinobacteria","Actinobacteria","Micrococcales","Microbacteriaceae","Unclassified"
"Seq_2240","Seq_2240",0.0123229368174697,-0.859236274652487,"Rare","Planctomycetacia","Pirellulales","Pirellulaceae","Pir4_lineage"
"Seq_337","Seq_337",0.127845126321922,-0.858607950958623,"Proteobacteria","Deltaproteobacteria","Myxococcales","Sandaracinaceae","Unclassified"
"Seq_2891","Seq_2891",0.00545040167090801,0.858350004444062,"Verrucomicrobia","Verrucomicrobiae","Verrucomicrobiales","Verrucomicrobiaceae","Unclassified"
"Seq_1157","Seq_1157",0.00972007981694685,-0.856613239985215,"Verrucomicrobia","Verrucomicrobiae","Opitutales","Opitutaceae","Opitutus"
"Seq_1370","Seq_1370",0.00888712088861658,-0.855323266234181,"Proteobacteria","Gammaproteobacteria","Steroidobacterales","Steroidobacteraceae","Steroidobacter"
"Seq_2980","Seq_2980",0.00425552736940537,0.851393884516322,"Bacteroidetes","Bacteroidia","Sphingobacteriales","NS11-12_marine_group","Unclassified"
"Seq_738","Seq_738",0.0502912204312572,-0.849359846137506,"Proteobacteria","Gammaproteobacteria","Steroidobacterales","Steroidobacteraceae","Steroidobacter"
"Seq_351","Seq_351",0.0226776888362944,-0.848988102774973,"Actinobacteria","Actinobacteria","Streptomycetales","Streptomycetaceae","Streptomyces"
"Seq_1732","Seq_1732",0.012215129164967,0.846950497979826,"Proteobacteria","Deltaproteobacteria","Bdellovibrionales","Bacteriovoracaceae","Bacteriovorax"
"Seq_380","Seq_380",0.0623591224550358,-0.844290598850761,"Proteobacteria","Gammaproteobacteria","Betaproteobacteriales","Burkholderiaceae","Rhizobacter"
"Seq_909","Seq_909",0.0356796851624213,-0.842515800549437,"Bacteroidetes","Bacteroidia","Cytophagales","Microscillaceae","Unclassified"
"Seq_2372","Seq_2372",0.00835678359781434,-0.842234963482341,"Verrucomicrobia","Verrucomicrobiae","Chthoniobacterales","01D2Z36","Unclassified"
"Seq_2863","Seq_2863",0.00498201104567725,0.842178986629683,"Bacteroidetes","Bacteroidia","Cytophagales","Microscillaceae","Unclassified"
"Seq_2450","Seq_2450",0.00658437856624944,0.841910127366192,"Bacteroidetes","Bacteroidia","Sphingobacteriales","Sphingobacteriaceae","Pedobacter"
"Seq_2076","Seq_2076",0.00846742897656375,-0.838805875774796,"Rare","Planctomycetacia","Gemmatales","Gemmataceae","Gemmata"
"Seq_2482","Seq_2482",0.00642054878059962,0.837571030026534,"Bacteroidetes","Bacteroidia","Cytophagales","Cytophagaceae","Cytophaga"
"Seq_2431","Seq_2431",0.0105646204138146,-0.836221431703638,"Actinobacteria","Acidimicrobiia","Microtrichales","Iamiaceae","Iamia"
"Seq_1064","Seq_1064",0.0175828255614864,0.836017207548708,"Proteobacteria","Alphaproteobacteria","Sphingomonadales","Sphingomonadaceae","Unclassified"
"Seq_2870","Seq_2870",0.00455609152727474,0.834568419350183,"Bacteroidetes","Bacteroidia","Sphingobacteriales","Sphingobacteriaceae","Pedobacter"
"Seq_534","Seq_534",0.03996763182565,0.831494769818058,"Proteobacteria","Alphaproteobacteria","Sphingomonadales","Sphingomonadaceae","Sphingomonas"
"Seq_96","Seq_96",0.0289669177525614,0.831038855163301,"Bacteroidetes","Bacteroidia","Chitinophagales","Chitinophagaceae","Unclassified"
"Seq_1600","Seq_1600",0.0193480790102849,-0.83083687593724,"Actinobacteria","Actinobacteria","Kineosporiales","Kineosporiaceae","Kineosporia"
"Seq_305","Seq_305",0.0373702753154694,0.83030889659914,"Bacteroidetes","Bacteroidia","Cytophagales","Cytophagaceae","Cytophaga"
"Seq_161","Seq_161",0.0151407816253323,0.829464391810299,"Rare","Blastocatellia_(Subgroup_4)","Pyrinomonadales","Pyrinomonadaceae","RB41"
"Seq_2760","Seq_2760",0.00515154942144085,0.827491333428299,"Verrucomicrobia","Verrucomicrobiae","Verrucomicrobiales","Verrucomicrobiaceae","Prosthecobacter"
"Seq_1877","Seq_1877",0.00533655249257356,0.826638742376399,"Verrucomicrobia","Verrucomicrobiae","Verrucomicrobiales","Verrucomicrobiaceae","Unclassified"
"Seq_1123","Seq_1123",0.0153995619411509,-0.826192790718981,"Proteobacteria","Alphaproteobacteria","Rhizobiales","Rhodomicrobiaceae","Rhodomicrobium"
"Seq_1458","Seq_1458",0.0147466930770392,-0.825834144826407,"Rare","Anaerolineae","SBR1031","A4b","Unclassified"
"Seq_2390","Seq_2390",0.00528174543917985,0.82236479238965,"Proteobacteria","Deltaproteobacteria","Bdellovibrionales","Bdellovibrionaceae","Bdellovibrio"
"Seq_1000","Seq_1000",0.0121406303504918,-0.819419509797817,"Proteobacteria","Alphaproteobacteria","Rhizobiales","Xanthobacteraceae","Unclassified"
"Seq_3173","Seq_3173",0.00758641446899399,-0.81898279994847,"Proteobacteria","Alphaproteobacteria","Sneathiellales","Sneathiellaceae","Unclassified"
"Seq_700","Seq_700",0.0100689653420132,0.818454053381608,"Bacteroidetes","Bacteroidia","Flavobacteriales","Flavobacteriaceae","Flavobacterium"
"Seq_485","Seq_485",0.0437532025564959,-0.816243205387994,"Proteobacteria","Alphaproteobacteria","Rhizobiales","Rhizobiaceae","Ochrobactrum"
"Seq_685","Seq_685",0.00922222786296908,0.815174691824861,"Bacteroidetes","Bacteroidia","Sphingobacteriales","Sphingobacteriaceae","Pedobacter"
"Seq_2551","Seq_2551",0.00413500882917859,0.813950923892608,"Proteobacteria","Gammaproteobacteria","Xanthomonadales","Xanthomonadaceae","Arenimonas"
"Seq_197","Seq_197",0.127600713413047,-0.813433003630607,"Proteobacteria","Gammaproteobacteria","Steroidobacterales","Steroidobacteraceae","Steroidobacter"
"Seq_1128","Seq_1128",0.0242513148905961,-0.810772933377388,"Actinobacteria","Actinobacteria","Propionibacteriales","Nocardioidaceae","Nocardioides"
"Seq_3286","Seq_3286",0.00371244339920356,0.8101821309305,"Bacteroidetes","Bacteroidia","Flavobacteriales","Flavobacteriaceae","Flavobacterium"
"Seq_642","Seq_642",0.0651626099549574,-0.809612700434806,"Proteobacteria","Alphaproteobacteria","Sphingomonadales","Sphingomonadaceae","Unclassified"
"Seq_1670","Seq_1670",0.00443852285509399,0.804912514754191,"Proteobacteria","Alphaproteobacteria","Acetobacterales","Acetobacteraceae","Roseomonas"
"Seq_2071","Seq_2071",0.00378024944971021,0.804565272905009,"Bacteroidetes","Bacteroidia","Chitinophagales","Chitinophagaceae","Unclassified"
"Seq_677","Seq_677",0.0207003994077673,-0.803242081075452,"Actinobacteria","Actinobacteria","Micromonosporales","Micromonosporaceae","Dactylosporangium"
"Seq_2744","Seq_2744",0.00664631932174266,-0.801734619683813,"Verrucomicrobia","Verrucomicrobiae","Opitutales","Opitutaceae","IMCC26134"
"Seq_1831","Seq_1831",0.00917573535097784,0.801279150726782,"Proteobacteria","Deltaproteobacteria","Bdellovibrionales","Bacteriovoracaceae","Peredibacter"
"Seq_535","Seq_535",0.0284507846164711,0.800427215818601,"Bacteroidetes","Bacteroidia","Flavobacteriales","Flavobacteriaceae","Flavobacterium"
"Seq_353","Seq_353",0.031887837130805,-0.797376896020067,"Proteobacteria","Gammaproteobacteria","Betaproteobacteriales","Burkholderiaceae","Xylophilus"
"Seq_2301","Seq_2301",0.012320175076523,-0.796135698456593,"Proteobacteria","Gammaproteobacteria","Betaproteobacteriales","SC-I-84","Unclassified"
"Seq_1493","Seq_1493",0.010211107237645,0.795075531651734,"Proteobacteria","Alphaproteobacteria","Rhizobiales","Devosiaceae","Unclassified"
"Seq_459","Seq_459",0.0160358679331929,0.794073117452353,"Actinobacteria","Actinobacteria","Micrococcales","Microbacteriaceae","Unclassified"
"Seq_2152","Seq_2152",0.00646906802091342,0.792623155676514,"Bacteroidetes","Bacteroidia","Sphingobacteriales","KD3-93","Unclassified"
"Seq_385","Seq_385",0.00648604713331382,0.792551124207049,"Rare","AKAU4049","Unclassified","Unclassified","Unclassified"
"Seq_2454","Seq_2454",0.0115848918515254,-0.789723611095456,"Actinobacteria","Actinobacteria","Micrococcales","Microbacteriaceae","Agromyces"
"Seq_1762","Seq_1762",0.00920809564091924,-0.78936818118018,"Rare","Planctomycetacia","Gemmatales","Gemmataceae","Gemmata"
"Seq_540","Seq_540",0.0197512368254571,-0.787955800581408,"Proteobacteria","Alphaproteobacteria","Rhizobiales","Devosiaceae","Devosia"
"Seq_343","Seq_343",0.00654716935371168,0.7879315135897,"Proteobacteria","Gammaproteobacteria","Betaproteobacteriales","Nitrosomonadaceae","Ellin6067"
"Seq_1502","Seq_1502",0.0245389248086862,-0.787367919685809,"Rare","Anaerolineae","SBR1031","A4b","Unclassified"
"Seq_208","Seq_208",0.0705891446554521,-0.787349929014033,"Proteobacteria","Alphaproteobacteria","Sphingomonadales","Sphingomonadaceae","Sphingomonas"
"Seq_1657","Seq_1657",0.0101237486681942,0.786636553579157,"Bacteroidetes","Bacteroidia","Sphingobacteriales","Sphingobacteriaceae","Pedobacter"
"Seq_1186","Seq_1186",0.0214430804323232,-0.786442078252761,"Proteobacteria","Alphaproteobacteria","Rhizobiales","Rhizobiaceae","Mesorhizobium"
"Seq_2732","Seq_2732",0.0084577320762027,-0.785438669714367,"Verrucomicrobia","Verrucomicrobiae","Opitutales","Opitutaceae","Opitutus"
"Seq_1936","Seq_1936",0.00928071562181715,0.784196539283123,"Bacteroidetes","Bacteroidia","Cytophagales","Spirosomaceae","Unclassified"
"Seq_797","Seq_797",0.0220883168760503,0.782324817656691,"Proteobacteria","Alphaproteobacteria","Rhizobiales","Devosiaceae","Devosia"
"Seq_367","Seq_367",0.0480240685289914,-0.78213860162034,"Proteobacteria","Gammaproteobacteria","Betaproteobacteriales","Burkholderiaceae","Methylibium"
"Seq_465","Seq_465",0.0341394901850837,-0.782061300802848,"Actinobacteria","Actinobacteria","Micromonosporales","Micromonosporaceae","Actinoplanes"
"Seq_2679","Seq_2679",0.00629367955873508,0.781587505372634,"Rare","vadinHA49","Unclassified","Unclassified","Unclassified"
"Seq_486","Seq_486",0.04381472135558,0.781417050819166,"Bacteroidetes","Bacteroidia","Flavobacteriales","Crocinitomicaceae","Fluviicola"
"Seq_3271","Seq_3271",0.00550634727077486,-0.781246909601243,"Proteobacteria","Alphaproteobacteria","Rhizobiales","Xanthobacteraceae","Unclassified"
"Seq_430","Seq_430",0.0590802976773225,-0.780873529343572,"Actinobacteria","Actinobacteria","Micromonosporales","Micromonosporaceae","Actinoplanes"
"Seq_2705","Seq_2705",0.00912747470628289,-0.780831749982916,"Proteobacteria","Deltaproteobacteria","Myxococcales","BIrii41","Unclassified"
"Seq_663","Seq_663",0.0537406995231098,-0.780443820831793,"Proteobacteria","Gammaproteobacteria","Betaproteobacteriales","Burkholderiaceae","Leptothrix"
"Seq_2222","Seq_2222",0.0130026675203671,-0.779976105352913,"Bacteroidetes","Bacteroidia","Chitinophagales","Chitinophagaceae","Unclassified"
"Seq_2370","Seq_2370",0.00935822336567378,-0.779919488417931,"Proteobacteria","Alphaproteobacteria","Rhizobiales","Rhizobiaceae","Aminobacter"
"Seq_1664","Seq_1664",0.00563581551608562,0.775948564487772,"Proteobacteria","Gammaproteobacteria","Betaproteobacteriales","Methylophilaceae","UBA6140"
"Seq_417","Seq_417",0.00414586380957256,0.775275495539524,"Proteobacteria","Alphaproteobacteria","Rhizobiales","Xanthobacteraceae","Rhodoplanes"
"Seq_618","Seq_618",0.0169582422025721,-0.774227777101312,"Bacteroidetes","Bacteroidia","Chitinophagales","Chitinophagaceae","Terrimonas"
"Seq_1328","Seq_1328",0.0209055340992546,-0.77397582530572,"Proteobacteria","Alphaproteobacteria","Rhizobiales","Xanthobacteraceae","Unclassified"
"Seq_323","Seq_323",0.0117516234336382,0.773908679441895,"Bacteroidetes","Bacteroidia","Sphingobacteriales","Sphingobacteriaceae","Mucilaginibacter"
"Seq_479","Seq_479",0.0378620374067432,0.773802545929387,"Proteobacteria","Gammaproteobacteria","Betaproteobacteriales","Methylophilaceae","Methylotenera"
"Seq_2013","Seq_2013",0.0150280814916313,-0.773571119833806,"Proteobacteria","Gammaproteobacteria","R7C24","Unclassified","Unclassified"
"Seq_2080","Seq_2080",0.00773199780676908,0.772892797439503,"Actinobacteria","Actinobacteria","Micrococcales","Microbacteriaceae","Clavibacter"
"Seq_1779","Seq_1779",0.00604847450753836,0.771824347186421,"Bacteroidetes","Bacteroidia","Flavobacteriales","Flavobacteriaceae","Flavobacterium"
"Seq_1398","Seq_1398",0.0238854205850005,-0.771527657200462,"Bacteroidetes","Bacteroidia","Cytophagales","Microscillaceae","Chryseolinea"
"Seq_816","Seq_816",0.00985962044288908,0.770963355983297,"Bacteroidetes","Bacteroidia","Sphingobacteriales","Sphingobacteriaceae","Mucilaginibacter"
"Seq_1309","Seq_1309",0.0031215556647761,0.770393304469355,"Bacteroidetes","Bacteroidia","Chitinophagales","Chitinophagaceae","Unclassified"
"Seq_1597","Seq_1597",0.0126297150544298,0.770315531243438,"Bacteroidetes","Bacteroidia","Chitinophagales","Chitinophagaceae","Unclassified"
"Seq_4251","Seq_4251",0.00239685748356502,0.769941765986906,"Bacteroidetes","Bacteroidia","Sphingobacteriales","Sphingobacteriaceae","Mucilaginibacter"
"Seq_1192","Seq_1192",0.00767140173935366,-0.769892570333806,"Rare","Blastocatellia_(Subgroup_4)","Blastocatellales","Blastocatellaceae","Aridibacter"
"Seq_544","Seq_544",0.0187707817912413,-0.76951301969071,"Rare","Subgroup_6","Unknown_Order","Unknown_Family","Vicinamibacter"
"Seq_598","Seq_598",0.00865796235915892,-0.768791123886164,"Proteobacteria","Gammaproteobacteria","Betaproteobacteriales","Burkholderiaceae","Variovorax"
"Seq_1719","Seq_1719",0.0122580737885463,-0.766795838308984,"Rare","Chloroflexia","Chloroflexales","Roseiflexaceae","Unclassified"
"Seq_725","Seq_725",0.0619301327804781,-0.765615858805681,"Bacteroidetes","Bacteroidia","Cytophagales","Microscillaceae","Unclassified"
"Seq_945","Seq_945",0.0239717723537477,-0.765413800726284,"Proteobacteria","Gammaproteobacteria","Xanthomonadales","Rhodanobacteraceae","Unclassified"
"Seq_2060","Seq_2060",0.00893012700153105,0.76458914053911,"Proteobacteria","Alphaproteobacteria","Rhizobiales","Devosiaceae","Arsenicitalea"
"Seq_2846","Seq_2846",0.00438201967258718,0.760738038910077,"Proteobacteria","Deltaproteobacteria","Bdellovibrionales","Bdellovibrionaceae","OM27_clade"
"Seq_3347","Seq_3347",0.00622388335959675,-0.760014955141407,"Verrucomicrobia","Verrucomicrobiae","Opitutales","Opitutaceae","Lacunisphaera"
"Seq_2154","Seq_2154",0.00629202335174181,0.759517721065704,"Bacteroidetes","Bacteroidia","Sphingobacteriales","Sphingobacteriaceae","Mucilaginibacter"
"Seq_1147","Seq_1147",0.0223326936074276,-0.759093682744796,"Proteobacteria","Deltaproteobacteria","Myxococcales","Sandaracinaceae","Unclassified"
"Seq_2723","Seq_2723",0.00574683986805364,0.758987691412261,"Proteobacteria","Deltaproteobacteria","Bdellovibrionales","Bacteriovoracaceae","Peredibacter"
"Seq_2974","Seq_2974",0.004616565674517,0.758085518854737,"Bacteroidetes","Bacteroidia","Cytophagales","Spirosomaceae","Dyadobacter"
"Seq_951","Seq_951",0.0207628716931801,-0.757818781973737,"Bacteroidetes","Bacteroidia","Sphingobacteriales","env.OPS_17","Unclassified"
"Seq_628","Seq_628",0.00360380578163637,0.757501491417061,"Rare","NC10","Rokubacteriales","Unclassified","Unclassified"
"Seq_228","Seq_228",0.109067364221577,-0.756382557945449,"Proteobacteria","Alphaproteobacteria","Caulobacterales","Caulobacteraceae","Caulobacter"
"Seq_582","Seq_582",0.0204688607904562,-0.756084090060223,"Bacteroidetes","Bacteroidia","Cytophagales","Microscillaceae","Ohtaekwangia"
"Seq_952","Seq_952",0.0399681239339544,-0.754543498085405,"Proteobacteria","Gammaproteobacteria","Betaproteobacteriales","Burkholderiaceae","Unclassified"
"Seq_3068","Seq_3068",0.00395376517280636,0.75361919478091,"Proteobacteria","Alphaproteobacteria","Rhizobiales","Devosiaceae","Devosia"
"Seq_1046","Seq_1046",0.0219253288713991,0.752907081967963,"Proteobacteria","Alphaproteobacteria","Sphingomonadales","Sphingomonadaceae","Sphingobium"
"Seq_2494","Seq_2494",0.00935751415018874,-0.752259170046041,"Rare","Planctomycetacia","Planctomycetales","Rubinisphaeraceae","SH-PL14"
"Seq_1324","Seq_1324",0.0124449282478391,-0.751706038109063,"Rare","Planctomycetacia","Planctomycetales","Rubinisphaeraceae","SH-PL14"
"Seq_168","Seq_168",0.0146014040531227,0.750944178540445,"Proteobacteria","Gammaproteobacteria","Betaproteobacteriales","Nitrosomonadaceae","MND1"
"Seq_1100","Seq_1100",0.0278907418024576,-0.750721303913293,"Proteobacteria","Gammaproteobacteria","Betaproteobacteriales","Burkholderiaceae","Ideonella"
"Seq_880","Seq_880",0.0153768334592855,0.748425378330903,"Bacteroidetes","Bacteroidia","Sphingobacteriales","Sphingobacteriaceae","Pedobacter"
"Seq_1465","Seq_1465",0.0249441862666917,-0.747710098349347,"Actinobacteria","Actinobacteria","Propionibacteriales","Nocardioidaceae","Aeromicrobium"
"Seq_2832","Seq_2832",0.00544691318804044,0.747668391943054,"Proteobacteria","Alphaproteobacteria","Sphingomonadales","Sphingomonadaceae","Unclassified"
"Seq_2734","Seq_2734",0.0061066133822045,0.747375976637592,"Verrucomicrobia","Verrucomicrobiae","Verrucomicrobiales","Rubritaleaceae","Luteolibacter"
"Seq_1865","Seq_1865",0.0123267421536541,-0.747247357302632,"Proteobacteria","Gammaproteobacteria","Oceanospirillales","Pseudohongiellaceae","BIyi10"
"Seq_2398","Seq_2398",0.0105123800700795,-0.746757301058836,"Proteobacteria","Alphaproteobacteria","Rhizobiales","Xanthobacteraceae","Rhodoplanes"
"Seq_457","Seq_457",0.0181562680939176,-0.74655880909979,"Proteobacteria","Alphaproteobacteria","Sphingomonadales","Sphingomonadaceae","Sphingobium"
"Seq_713","Seq_713",0.0275634176268012,0.7453843672305,"Bacteroidetes","Bacteroidia","Cytophagales","Cytophagaceae","Cytophaga"
"Seq_962","Seq_962",0.0310316859138093,-0.744180478461948,"Proteobacteria","Alphaproteobacteria","Rhizobiales","Beijerinckiaceae","Bosea"
"Seq_1330","Seq_1330",0.0219818446620466,-0.743216941844704,"Proteobacteria","Alphaproteobacteria","Rhizobiales","D05-2","Unclassified"
"Seq_1875","Seq_1875",0.00640216784711111,-0.742149085274891,"Proteobacteria","Alphaproteobacteria","Caulobacterales","Caulobacteraceae","Phenylobacterium"
"Seq_712","Seq_712",0.00414396377026764,0.742009172648222,"Proteobacteria","Gammaproteobacteria","Xanthomonadales","Xanthomonadaceae","Thermomonas"
"Seq_893","Seq_893",0.0116534063218251,0.740931918395362,"Proteobacteria","Alphaproteobacteria","Unclassified","Unclassified","Unclassified"
"Seq_2484","Seq_2484",0.00623125541460937,0.739889519835996,"Bacteroidetes","Bacteroidia","Flavobacteriales","Flavobacteriaceae","Flavobacterium"
"Seq_1802","Seq_1802",0.00736466551439878,-0.739816540114148,"Bacteroidetes","Bacteroidia","Cytophagales","Microscillaceae","Ohtaekwangia"
"Seq_1038","Seq_1038",0.019096344999351,-0.738736527281499,"Proteobacteria","Deltaproteobacteria","Myxococcales","Haliangiaceae","Haliangium"
"Seq_1837","Seq_1837",0.00341500573031198,0.7385312589471,"Bacteroidetes","Bacteroidia","Chitinophagales","Chitinophagaceae","Ferruginibacter"
"Seq_595","Seq_595",0.0283449787026545,-0.738520792952832,"Proteobacteria","Alphaproteobacteria","Rhizobiales","Rhizobiaceae","Ochrobactrum"
"Seq_2837","Seq_2837",0.00780497790265121,-0.736543935292883,"Rare","Subgroup_6","Unknown_Order","Unknown_Family","Luteitalea"
"Seq_2233","Seq_2233",0.0127615375227827,-0.735832223893759,"Proteobacteria","Deltaproteobacteria","PB19","Unclassified","Unclassified"
"Seq_2796","Seq_2796",0.0114630691958014,-0.735590498812194,"Proteobacteria","Gammaproteobacteria","Xanthomonadales","Xanthomonadaceae","Arenimonas"
"Seq_2507","Seq_2507",0.0104414238112501,-0.735224844845316,"Bacteroidetes","Bacteroidia","Chitinophagales","Chitinophagaceae","Unclassified"
"Seq_571","Seq_571",0.0359702245788534,-0.732819741898317,"Proteobacteria","Deltaproteobacteria","Myxococcales","Haliangiaceae","Haliangium"
"Seq_2750","Seq_2750",0.00545071516565899,0.731733335258193,"Proteobacteria","Gammaproteobacteria","Betaproteobacteriales","Burkholderiaceae","Herbaspirillum"
"Seq_287","Seq_287",0.128667256944658,-0.730096779027664,"Proteobacteria","Alphaproteobacteria","Sphingomonadales","Sphingomonadaceae","Novosphingobium"
"Seq_2021","Seq_2021",0.0137060672270002,-0.726444883974613,"Proteobacteria","Alphaproteobacteria","Rhizobiales","Xanthobacteraceae","Starkeya"
"Seq_2983","Seq_2983",0.00521736068887173,0.726136041229245,"Proteobacteria","Alphaproteobacteria","Caulobacterales","Caulobacteraceae","Caulobacter"
"Seq_2531","Seq_2531",0.00593304454202955,0.725514906284156,"Proteobacteria","Alphaproteobacteria","Rhizobiales","Xanthobacteraceae","Pseudolabrys"
"Seq_1374","Seq_1374",0.00766145387593339,0.725333760121774,"Bacteroidetes","Bacteroidia","Flavobacteriales","Weeksellaceae","Chryseobacterium"
"Seq_2094","Seq_2094",0.00843880761499052,0.724822712375923,"Proteobacteria","Alphaproteobacteria","Rhizobiales","Rhizobiaceae","Unclassified"
"Seq_2521","Seq_2521",0.00869625151730868,-0.724624212471072,"Rare","Anaerolineae","SBR1031","A4b","Unclassified"
"Seq_2797","Seq_2797",0.00574922700629865,0.724390894239913,"Bacteroidetes","Bacteroidia","Flavobacteriales","Crocinitomicaceae","Fluviicola"
"Seq_3501","Seq_3501",0.00747268806620085,-0.723455212664876,"Proteobacteria","Alphaproteobacteria","Micavibrionales","Unclassified","Unclassified"
"Seq_1558","Seq_1558",0.0109759213429136,0.722760686658268,"Proteobacteria","Alphaproteobacteria","Caulobacterales","Caulobacteraceae","Caulobacter"
"Seq_3315","Seq_3315",0.00604994398732338,-0.722646188254972,"Rare","Planctomycetacia","Gemmatales","Gemmataceae","Gemmata"
"Seq_392","Seq_392",0.00685140145183048,0.722644190295535,"Rare","Subgroup_6","Unclassified","Unclassified","Unclassified"
"Seq_1869","Seq_1869",0.012923214702033,-0.721178544558188,"Proteobacteria","Gammaproteobacteria","R7C24","Unclassified","Unclassified"
